"","gene","Freq"
"1650","CD3D",3
"1651","CD3E",3
"1653","CD3G",3
"1654","CD4",3
"1655","CD40",3
"1656","CD40LG",3
"1657","CD44",3
"1658","CD46",3
"1659","CD47",3
"1661","CD5",3
"1662","CD52",3
"1663","CD53",3
"1664","CD55",3
"1665","CD58",3
"1666","CD59",3
"1667","CD5L",3
"1668","CD6",3
"1669","CD63",3
"1672","CD7",3
"1673","CD70",3
"1674","CD72",3
"1675","CD74",3
"1676","CD79A",3
"1678","CD80",3
"1679","CD81",3
"1680","CD82",3
"1681","CD83",3
"1682","CD84",3
"1683","CD86",3
"1684","CD8A",3
"1686","CD9",3
"1687","CD93",3
"1689","CD99",3
"1690","CDA",3
"1691","CDADC1",3
"1694","CDC14B",3
"1695","CDC16",3
"1697","CDC23",3
"1698","CDC25A",3
"1699","CDC25B",3
"1701","CDC27",3
"1702","CDC34",3
"1703","CDC37",3
"1704","CDC37L1",3
"1705","CDC40",3
"1706","CDC42",3
"1707","CDC42BPA",3
"1709","CDC42EP1",3
"1711","CDC42EP3",3
"1712","CDC42EP4",3
"1714","CDC45",3
"1715","CDC5L",3
"1717","CDC7",3
"1718","CDC73",3
"1719","CDCA3",3
"1721","CDCA8",3
"1722","CDCP1",3
"1723","CDH1",3
"1725","CDH11",3
"1728","CDH15",3
"1729","CDH16",3
"1730","CDH17",3
"1731","CDH18",3
"1733","CDH2",3
"1735","CDH22",3
"1736","CDH3",3
"1737","CDH4",3
"1738","CDH5",3
"1739","CDH6",3
"1740","CDH7",3
"1742","CDH9",3
"1743","CDHR1",3
"1744","CDHR2",3
"1745","CDHR5",3
"1746","CDIP1",3
"1747","CDIPT",3
"1748","CDK1",3
"1749","CDK10",3
"1750","CDK12",3
"1751","CDK13",3
"1752","CDK14",3
"1753","CDK16",3
"1754","CDK17",3
"1755","CDK18",3
"1756","CDK19",3
"1757","CDK2",3
"1758","CDK20",3
"1759","CDK2AP1",3
"1765","CDK5RAP1",3
"1766","CDK5RAP2",3
"1768","CDK6",3
"1769","CDK7",3
"1770","CDK8",3
"1771","CDK9",3
"1772","CDKAL1",3
"1773","CDKL1",3
"1774","CDKL2",3
"1776","CDKL5",3
"1777","CDKN1A",3
"1778","CDKN1B",3
"1779","CDKN1C",3
"1782","CDKN2AIP",3
"1785","CDKN2C",3
"1786","CDKN2D",3
"1787","CDKN3",3
"1788","CDO1",3
"1789","CDON",3
"1791","CDR2",3
"1792","CDR2L",3
"1793","CDS1",3
"1794","CDS2",3
"1797","CDV3",3
"1798","CDX1",3
"1799","CDX2",3
"1800","CDX4",3
"1801","CDYL",3
"1802","CEACAM1",3
"1803","CEACAM21",3
"1804","CEACAM3",3
"1805","CEACAM4",3
"1806","CEACAM5",3
"1807","CEACAM6",3
"1812","CEBPB",3
"1813","CEBPD",3
"1814","CEBPE",3
"1815","CEBPG",3
"1819","CEL",3
"1821","CELA2B",3
"1824","CELF1",3
"1825","CELF2",3
"1826","CELF3",3
"1827","CELSR1",3
"1828","CELSR2",3
"1829","CELSR3",3
"1831","CEMIP",3
"1833","CEND1",3
"1834","CENPA",3
"1835","CENPB",3
"1841","CENPJ",3
"1842","CENPM",3
"1843","CENPN",3
"1844","CENPO",3
"1846","CENPT",3
"1847","CENPU",3
"1848","CEP104",3
"1850","CEP131",3
"1851","CEP135",3
"1852","CEP162",3
"1853","CEP164",3
"1854","CEP170B",3
"1855","CEP192",3
"1856","CEP250",3
"1858","CEP350",3
"1859","CEP41",3
"1861","CEP57",3
"1862","CEP63",3
"1863","CEP68",3
"1864","CEP70",3
"1865","CEP72",3
"1866","CEP76",3
"1867","CEP83",3
"1868","CEP85",3
"1871","CER1",3
"1874","CERS4",3
"1877","CES2",3
"1878","CETN1",3
"1879","CETN2",3
"1880","CETN3",3
"1881","CETP",3
"1882","CFAP20",3
"1887","CFAP69",3
"1888","CFAP74",3
"1889","CFB",3
"1890","CFD",3
"1891","CFDP1",3
"1892","CFH",3
"1893","CFHR2",3
"1896","CFLAR",3
"1898","CFTR",3
"1899","CGA",3
"1900","CGGBP1",3
"1901","CGREF1",3
"1902","CGRRF1",3
"1904","CHAC1",3
"1906","CHAF1A",3
"1907","CHAF1B",3
"1908","CHAT",3
"1910","CHCHD3",3
"1911","CHCHD7",3
"1912","CHD1",3
"1914","CHD3",3
"1915","CHD4",3
"1916","CHD5",3
"1917","CHD7",3
"1918","CHD8",3
"1919","CHD9",3
"1921","CHERP",3
"1922","CHFR",3
"1923","CHGA",3
"1924","CHGB",3
"1925","CHI3L1",3
"1926","CHI3L2",3
"1927","CHIA",3
"1928","CHIC2",3
"1929","CHIT1",3
"1930","CHKA",3
"1931","CHL1",3
"1932","CHM",3
"1934","CHMP1A",3
"1935","CHMP1B",3
"1936","CHMP2A",3
"1937","CHMP2B",3
"1939","CHMP5",3
"1941","CHMP7",3
"1942","CHN1",3
"1944","CHODL",3
"1945","CHORDC1",3
"1947","CHP2",3
"1948","CHPF",3
"1949","CHPF2",3
"1951","CHRD",3
"1952","CHRDL1",3
"1953","CHRM2",3
"1954","CHRM3",3
"1955","CHRM4",3
"1956","CHRM5",3
"1957","CHRNA1",3
"1958","CHRNA10",3
"1959","CHRNA2",3
"1960","CHRNA3",3
"1961","CHRNA4",3
"1963","CHRNA6",3
"1965","CHRNB1",3
"1966","CHRNB2",3
"1969","CHRND",3
"1970","CHRNE",3
"1971","CHRNG",3
"1972","CHST1",3
"1973","CHST10",3
"1974","CHST11",3
"1975","CHST12",3
"1976","CHST15",3
"1977","CHST2",3
"1978","CHST3",3
"1979","CHST4",3
"1981","CHST7",3
"1982","CHST8",3
"1983","CHSY1",3
"1984","CHTOP",3
"1985","CHUK",3
"1986","CIAO1",3
"1987","CIAPIN1",3
"1988","CIB1",3
"1989","CIB2",3
"1990","CIC",3
"1991","CIDEA",3
"1995","CILP",3
"1996","CINP",3
"1997","CIR1",3
"1998","CIRBP",3
"2000","CISH",3
"2001","CIT",3
"2003","CITED2",3
"2004","CIZ1",3
"2005","CKAP2",3
"2006","CKAP4",3
"2007","CKAP5",3
"2008","CKB",3
"2010","CKM",3
"2011","CKMT2",3
"2013","CLASP1",3
"2014","CLASP2",3
"2015","CLASRP",3
"2016","CLC",3
"2017","CLCA1",3
"2021","CLCC1",3
"2022","CLCF1",3
"2023","CLCN1",3
"2025","CLCN3",3
"2026","CLCN4",3
"2027","CLCN5",3
"2028","CLCN6",3
"2029","CLCN7",3
"2031","CLDN1",3
"2032","CLDN10",3
"2035","CLDN15",3
"2036","CLDN16",3
"2037","CLDN17",3
"2038","CLDN18",3
"2039","CLDN3",3
"2040","CLDN4",3
"2041","CLDN5",3
"2043","CLDN7",3
"2044","CLDN8",3
"2045","CLDN9",3
"2046","CLDND1",3
"2047","CLEC10A",3
"2048","CLEC11A",3
"2049","CLEC16A",3
"2050","CLEC1A",3
"2052","CLEC2B",3
"2056","CLEC4E",3
"2057","CLEC4M",3
"2059","CLEC7A",3
"2061","CLIC1",3
"2062","CLIC2",3
"2064","CLIC4",3
"2065","CLIC5",3
"2066","CLINT1",3
"2067","CLIP1",3
"2068","CLIP2",3
"2069","CLIP3",3
"2070","CLIP4",3
"2071","CLK1",3
"2074","CLK4",3
"2075","CLMN",3
"2079","CLN8",3
"2081","CLOCK",3
"2082","CLP1",3
"2083","CLPB",3
"2084","CLPP",3
"2086","CLPTM1",3
"2087","CLPX",3
"2089","CLSTN2",3
"2090","CLSTN3",3
"2091","CLTA",3
"2092","CLTB",3
"2093","CLTC",3
"2094","CLTCL1",3
"2095","CLU",3
"2096","CLUAP1",3
"2097","CLUH",3
"2102","CMAS",3
"2105","CMKLR1",3
"2106","CMPK1",3
"2108","CMTR1",3
"2109","CNBP",3
"2110","CNDP2",3
"2111","CNGA1",3
"2113","CNGB1",3
"2115","CNIH1",3
"2117","CNIH4",3
"2118","CNKSR1",3
"2120","CNN1",3
"2122","CNN3",3
"2123","CNNM1",3
"2124","CNNM2",3
"2126","CNNM4",3
"2127","CNOT1",3
"2128","CNOT2",3
"2130","CNOT4",3
"2131","CNOT6",3
"2133","CNOT8",3
"2134","CNOT9",3
"2135","CNP",3
"2136","CNPPD1",3
"2138","CNPY3",3
"2140","CNR2",3
"2141","CNTD2",3
"2142","CNTFR",3
"2143","CNTLN",3
"2144","CNTN1",3
"2145","CNTN2",3
"2150","CNTRL",3
"2151","COA1",3
"2152","COA3",3
"2153","COA4",3
"2154","COA7",3
"2155","COASY",3
"2156","COBL",3
"2157","COBLL1",3
"2160","COG4",3
"2161","COG5",3
"2162","COG7",3
"2163","COIL",3
"2164","COL10A1",3
"2166","COL11A2",3
"2167","COL13A1",3
"2168","COL14A1",3
"2169","COL15A1",3
"2170","COL16A1",3
"2171","COL17A1",3
"2173","COL19A1",3
"2174","COL1A1",3
"2175","COL1A2",3
"2178","COL3A1",3
"2179","COL4A1",3
"2180","COL4A2",3
"2181","COL4A3",3
"2183","COL4A4",3
"2184","COL4A5",3
"2185","COL4A6",3
"2186","COL5A1",3
"2187","COL5A2",3
"2188","COL5A3",3
"2189","COL6A1",3
"2190","COL6A2",3
"2191","COL6A3",3
"2192","COL7A1",3
"2193","COL8A2",3
"2194","COL9A1",3
"2195","COL9A2",3
"2197","COLEC10",3
"2198","COLEC11",3
"2199","COLEC12",3
"2200","COLGALT1",3
"2201","COLGALT2",3
"2203","COMMD10",3
"2205","COMMD4",3
"2206","COMMD8",3
"2207","COMMD9",3
"2209","COMT",3
"2210","COPA",3
"2211","COPB1",3
"2212","COPB2",3
"2213","COPE",3
"2214","COPG1",3
"2216","COPS2",3
"2217","COPS3",3
"2218","COPS4",3
"2220","COPS6",3
"2221","COPS7A",3
"2222","COPS7B",3
"2223","COPS8",3
"2224","COPZ1",3
"2225","COPZ2",3
"2226","COQ10B",3
"2227","COQ2",3
"2228","COQ3",3
"2229","COQ4",3
"2231","COQ7",3
"2232","COQ9",3
"2235","CORO1B",3
"2236","CORO1C",3
"2237","CORO2A",3
"2238","CORO2B",3
"2239","CORO7",3
"2240","COTL1",3
"2241","COX10",3
"2242","COX11",3
"2243","COX15",3
"2244","COX4I1",3
"2246","COX5B",3
"2248","COX6B1",3
"2249","COX6C",3
"2250","COX7A1",3
"2251","COX7A2",3
"2253","COX7B",3
"2254","COX7C",3
"2258","CPA2",3
"2259","CPA3",3
"2260","CPA4",3
"2261","CPB1",3
"2262","CPB2",3
"2263","CPD",3
"2264","CPE",3
"2266","CPEB3",3
"2267","CPED1",3
"2270","CPM",3
"2271","CPN1",3
"2272","CPN2",3
"2273","CPNE1",3
"2274","CPNE3",3
"2275","CPNE6",3
"2276","CPNE7",3
"2277","CPOX",3
"2278","CPPED1",3
"2279","CPQ",3
"2280","CPS1",3
"2284","CPSF4",3
"2285","CPSF6",3
"2286","CPSF7",3
"2287","CPT1A",3
"2289","CPTP",3
"2290","CPVL",3
"2293","CR2",3
"2295","CRABP2",3
"2296","CRADD",3
"2297","CRAT",3
"2300","CRCP",3
"2301","CRCT1",3
"2302","CREB1",3
"2303","CREB3",3
"2304","CREB3L1",3
"2305","CREB3L2",3
"2306","CREB5",3
"2307","CREBBP",3
"2308","CREBL2",3
"2309","CREBZF",3
"2310","CREG1",3
"2312","CRELD2",3
"2313","CREM",3
"2314","CRH",3
"2315","CRHBP",3
"2318","CRIM1",3
"2320","CRIP2",3
"2321","CRIPT",3
"2325","CRISPLD2",3
"2326","CRK",3
"2327","CRKL",3
"2328","CRLF1",3
"2330","CRLF3",3
"2331","CRMP1",3
"2332","CRNKL1",3
"2333","CRNN",3
"2334","CROCC",3
"2337","CROT",3
"2339","CRTAC1",3
"2341","CRTAP",3
"2342","CRTC1",3
"2343","CRTC3",3
"2344","CRX",3
"2345","CRY1",3
"2346","CRY2",3
"2347","CRYAB",3
"2352","CRYBB2",3
"2354","CRYBB3",3
"2357","CRYGB",3
"2358","CRYGC",3
"2359","CRYGD",3
"2360","CRYL1",3
"2361","CRYM",3
"2362","CRYZ",3
"2363","CRYZL1",3
"2364","CSAD",3
"2365","CSDC2",3
"2366","CSDE1",3
"2367","CSE1L",3
"2368","CSF1",3
"2369","CSF1R",3
"2370","CSF2",3
"2372","CSF2RB",3
"2373","CSF3",3
"2374","CSF3R",3
"2375","CSGALNACT1",3
"2380","CSK",3
"2382","CSN2",3
"2384","CSNK1A1",3
"2385","CSNK1D",3
"2386","CSNK1E",3
"2387","CSNK1G1",3
"2388","CSNK1G2",3
"2389","CSNK1G3",3
"2390","CSNK2A1",3
"2391","CSNK2A2",3
"2392","CSNK2B",3
"2394","CSPG5",3
"2395","CSPP1",3
"2396","CSRNP2",3
"2398","CSRP1",3
"2399","CSRP2",3
"2403","CST3",3
"2405","CST5",3
"2406","CST6",3
"2407","CST7",3
"2408","CST8",3
"2409","CSTA",3
"2410","CSTB",3
"2411","CSTF1",3
"2412","CSTF2",3
"2413","CSTF2T",3
"2420","CTBP1",3
"2421","CTBP2",3
"2424","CTC1",3
"2425","CTCF",3
"2427","CTDP1",3
"2428","CTDSP1",3
"2429","CTDSP2",3
"2430","CTDSPL",3
"2431","CTF1",3
"2433","CTH",3
"2434","CTIF",3
"2435","CTLA4",3
"2436","CTNNA1",3
"2438","CTNNA3",3
"2439","CTNNAL1",3
"2440","CTNNB1",3
"2442","CTNNBL1",3
"2444","CTNS",3
"2445","CTPS1",3
"2446","CTPS2",3
"2447","CTR9",3
"2449","CTRC",3
"2452","CTSB",3
"2453","CTSC",3
"2454","CTSD",3
"2455","CTSE",3
"2456","CTSF",3
"2457","CTSG",3
"2458","CTSH",3
"2459","CTSK",3
"2460","CTSL",3
"2461","CTSO",3
"2462","CTSS",3
"2463","CTSV",3
"2464","CTSW",3
"2465","CTSZ",3
"2466","CTTN",3
"2468","CUEDC1",3
"2469","CUEDC2",3
"2470","CUL1",3
"2471","CUL2",3
"2472","CUL3",3
"2473","CUL4A",3
"2474","CUL4B",3
"2475","CUL5",3
"2476","CUL7",3
"2478","CUTA",3
"2479","CUTC",3
"2480","CUX1",3
"2482","CWC25",3
"2484","CWH43",3
"2485","CX3CL1",3
"2486","CX3CR1",3
"2487","CXADR",3
"2488","CXCL1",3
"2489","CXCL10",3
"2491","CXCL12",3
"2493","CXCL14",3
"2498","CXCL8",3
"2499","CXCL9",3
"2500","CXCR1",3
"2502","CXCR3",3
"2503","CXCR4",3
"2505","CXCR6",3
"2508","CXorf56",3
"2510","CXXC1",3
"2512","CYB561",3
"2513","CYB561D2",3
"2514","CYB5A",3
"2515","CYB5B",3
"2516","CYB5R1",3
"2517","CYB5R2",3
"2518","CYB5R3",3
"2519","CYB5R4",3
"2520","CYBA",3
"2521","CYBB",3
"2522","CYBRD1",3
"2523","CYC1",3
"2524","CYCS",3
"2525","CYFIP1",3
"2526","CYFIP2",3
"2527","CYHR1",3
"2530","CYLD",3
"2535","CYP19A1",3
"2536","CYP1A1",3
"2537","CYP1A2",3
"2538","CYP1B1",3
"2539","CYP20A1",3
"2541","CYP24A1",3
"2543","CYP26B1",3
"2544","CYP27A1",3
"2545","CYP27B1",3
"2546","CYP2A13",3
"2549","CYP2B6",3
"2554","CYP2C9",3
"2555","CYP2E1",3
"2556","CYP2J2",3
"2557","CYP2R1",3
"2559","CYP39A1",3
"2560","CYP3A4",3
"2562","CYP3A5",3
"2563","CYP3A7",3
"2564","CYP46A1",3
"2567","CYP4F11",3
"2568","CYP4F12",3
"2573","CYP7B1",3
"2575","CYSLTR2",3
"2576","CYTH1",3
"2577","CYTH2",3
"2578","CYTH3",3
"2579","CYTH4",3
"2580","CYTIP",3
"2581","CYTL1",3
"2582","DAAM1",3
"2584","DAB1",3
"2585","DAB2",3
"2586","DACH1",3
"2587","DACT1",3
"2588","DAD1",3
"2589","DAG1",3
"2592","DAO",3
"2593","DAP",3
"2595","DAPK1",3
"2596","DAPK2",3
"2597","DAPK3",3
"2600","DARS2",3
"2601","DAXX",3
"2602","DAZAP1",3
"2603","DAZAP2",3
"2606","DBH",3
"2607","DBI",3
"2608","DBN1",3
"2609","DBNDD1",3
"2610","DBP",3
"2611","DBR1",3
"2612","DBT",3
"2614","DCAF10",3
"2615","DCAF11",3
"2616","DCAF15",3
"2617","DCAF16",3
"2619","DCAF6",3
"2620","DCAF7",3
"2621","DCAF8",3
"2622","DCAKD",3
"2623","DCBLD2",3
"2626","DCHS2",3
"2627","DCK",3
"2629","DCLRE1A",3
"2630","DCLRE1B",3
"2631","DCLRE1C",3
"2632","DCN",3
"2633","DCP1A",3
"2634","DCP2",3
"2635","DCPS",3
"2636","DCSTAMP",3
"2637","DCT",3
"2638","DCTD",3
"2640","DCTN2",3
"2641","DCTN3",3
"2642","DCTN4",3
"2643","DCTN5",3
"2645","DCTPP1",3
"2646","DCUN1D2",3
"2647","DCUN1D4",3
"2649","DCXR",3
"2651","DDAH1",3
"2652","DDAH2",3
"2653","DDB1",3
"2654","DDB2",3
"2655","DDC",3
"2656","DDHD2",3
"2660","DDO",3
"2661","DDOST",3
"2662","DDR1",3
"2663","DDR2",3
"2664","DDRGK1",3
"2666","DDX1",3
"2667","DDX10",3
"2668","DDX11",3
"2669","DDX17",3
"2670","DDX18",3
"2671","DDX19A",3
"2672","DDX21",3
"2673","DDX23",3
"2674","DDX24",3
"2675","DDX25",3
"2676","DDX27",3
"2677","DDX28",3
"2678","DDX31",3
"2679","DDX39A",3
"2680","DDX3X",3
"2681","DDX3Y",3
"2683","DDX41",3
"2684","DDX42",3
"2686","DDX46",3
"2688","DDX49",3
"2689","DDX5",3
"2691","DDX51",3
"2692","DDX52",3
"2694","DDX56",3
"2695","DDX58",3
"2696","DDX6",3
"2697","DDX60",3
"2698","DEAF1",3
"2700","DECR1",3
"2701","DECR2",3
"2702","DEDD",3
"2703","DEF6",3
"2705","DEFA4",3
"2706","DEFA5",3
"2707","DEFA6",3
"2708","DEFB1",3
"2710","DEGS1",3
"2711","DEK",3
"2712","DENND1A",3
"2713","DENND1B",3
"2714","DENND1C",3
"2715","DENND2A",3
"2716","DENND2D",3
"2717","DENND3",3
"2718","DENND4A",3
"2719","DENND4B",3
"2720","DENND4C",3
"2721","DENND5A",3
"2722","DENND5B",3
"2723","DENR",3
"2724","DEPDC5",3
"2725","DEPTOR",3
"2726","DERA",3
"2727","DERL1",3
"2728","DERL2",3
"2729","DES",3
"2730","DESI1",3
"2731","DESI2",3
"2734","DFFA",3
"2735","DFFB",3
"2737","DGAT1",3
"2738","DGCR11",3
"2740","DGCR2",3
"2741","DGCR8",3
"2742","DGCR9",3
"2743","DGKA",3
"2745","DGKD",3
"2747","DGKG",3
"2748","DGKI",3
"2749","DGKQ",3
"2750","DGKZ",3
"2751","DGUOK",3
"2752","DHCR24",3
"2753","DHCR7",3
"2754","DHDDS",3
"2755","DHODH",3
"2757","DHRS1",3
"2758","DHRS11",3
"2759","DHRS12",3
"2760","DHRS2",3
"2761","DHRS3",3
"2762","DHRS7",3
"2763","DHRS7B",3
"2764","DHRS9",3
"2765","DHTKD1",3
"2766","DHX15",3
"2767","DHX16",3
"2768","DHX29",3
"2769","DHX30",3
"2771","DHX34",3
"2772","DHX35",3
"2774","DHX40",3
"2775","DHX57",3
"2776","DHX58",3
"2777","DHX8",3
"2778","DHX9",3
"2780","DIAPH1",3
"2781","DIAPH2",3
"2783","DICER1",3
"2784","DIDO1",3
"2786","DIMT1",3
"2787","DIO1",3
"2788","DIO2",3
"2789","DIO3",3
"2790","DIP2C",3
"2792","DIRAS3",3
"2793","DIS3",3
"2794","DIXDC1",3
"2795","DKC1",3
"2800","DKK3",3
"2802","DKKL1",3
"2803","DLAT",3
"2804","DLC1",3
"2805","DLD",3
"2808","DLG1",3
"2810","DLG3",3
"2811","DLG4",3
"2812","DLG5",3
"2814","DLGAP2",3
"2815","DLGAP4",3
"2817","DLK1",3
"2818","DLK2",3
"2819","DLL3",3
"2820","DLST",3
"2821","DLX2",3
"2823","DLX5",3
"2825","DMBT1",3
"2827","DMD",3
"2829","DMPK",3
"2832","DMTN",3
"2833","DMWD",3
"2834","DMXL1",3
"2835","DMXL2",3
"2836","DNA2",3
"2837","DNAAF1",3
"2838","DNAAF2",3
"2839","DNAAF5",3
"2841","DNAH3",3
"2842","DNAH6",3
"2843","DNAH7",3
"2844","DNAH9",3
"2845","DNAI1",3
"2847","DNAJA1",3
"2848","DNAJA2",3
"2849","DNAJA3",3
"2850","DNAJB1",3
"2851","DNAJB12",3
"2852","DNAJB14",3
"2853","DNAJB2",3
"2854","DNAJB4",3
"2855","DNAJB5",3
"2856","DNAJB6",3
"2857","DNAJB9",3
"2858","DNAJC1",3
"2859","DNAJC10",3
"2861","DNAJC12",3
"2862","DNAJC13",3
"2863","DNAJC15",3
"2864","DNAJC16",3
"2865","DNAJC17",3
"2867","DNAJC22",3
"2868","DNAJC24",3
"2870","DNAJC3",3
"2871","DNAJC4",3
"2872","DNAJC6",3
"2873","DNAJC7",3
"2874","DNAJC8",3
"2875","DNAL4",3
"2876","DNALI1",3
"2877","DNASE1",3
"2878","DNASE1L1",3
"2879","DNASE1L2",3
"2880","DNASE1L3",3
"2881","DNASE2",3
"2883","DNM1",3
"2884","DNM1L",3
"2885","DNM2",3
"2887","DNMBP",3
"2888","DNMT1",3
"2889","DNMT3A",3
"2890","DNMT3B",3
"2891","DNPEP",3
"2892","DNPH1",3
"2894","DNTTIP2",3
"2895","DOC2A",3
"2897","DOCK1",3
"2899","DOCK2",3
"2901","DOCK4",3
"2902","DOCK5",3
"2903","DOCK6",3
"2904","DOCK9",3
"2905","DOHH",3
"2906","DOK1",3
"2907","DOK2",3
"2908","DOK3",3
"2909","DOK4",3
"2910","DOK5",3
"2911","DOLK",3
"2912","DOLPP1",3
"2913","DONSON",3
"2916","DOT1L",3
"2917","DPAGT1",3
"2918","DPEP1",3
"2919","DPEP2",3
"2920","DPEP3",3
"2921","DPF1",3
"2922","DPF2",3
"2923","DPH2",3
"2924","DPH5",3
"2925","DPM1",3
"2926","DPM2",3
"2927","DPM3",3
"2929","DPP4",3
"2930","DPP6",3
"2931","DPP8",3
"2937","DPYD",3
"2938","DPYS",3
"2939","DPYSL2",3
"2940","DPYSL3",3
"2942","DR1",3
"2947","DRD2",3
"2949","DRD4",3
"2952","DRG2",3
"2954","DROSHA",3
"2955","DRP2",3
"2957","DSC2",3
"2959","DSCAM",3
"2960","DSCC1",3
"2962","DSCR4",3
"2963","DSE",3
"2965","DSG2",3
"2966","DSG3",3
"2968","DSP",3
"2970","DST",3
"2971","DSTN",3
"2973","DSTYK",3
"2975","DTNA",3
"2976","DTNB",3
"2978","DTX2",3
"2980","DTX3",3
"2981","DTX4",3
"2982","DTYMK",3
"2983","DUOX1",3
"2985","DUS1L",3
"2986","DUS2",3
"2987","DUS4L",3
"2988","DUSP1",3
"2989","DUSP10",3
"2990","DUSP11",3
"2991","DUSP12",3
"2992","DUSP13",3
"2993","DUSP14",3
"2994","DUSP2",3
"2995","DUSP21",3
"2996","DUSP22",3
"2997","DUSP26",3
"2998","DUSP3",3
"3000","DUSP5",3
"3001","DUSP6",3
"3002","DUSP7",3
"3004","DUSP9",3
"3005","DUT",3
"3006","DVL1",3
"3007","DVL2",3
"3008","DVL3",3
"3009","DXO",3
"3011","DYNC1I1",3
"3012","DYNC1LI1",3
"3013","DYNC1LI2",3
"3014","DYNC2H1",3
"3015","DYNC2LI1",3
"3017","DYNLRB1",3
"3018","DYNLT1",3
"3019","DYNLT3",3
"3020","DYRK1A",3
"3021","DYRK1B",3
"3022","DYRK2",3
"3023","DYRK3",3
"3024","DYRK4",3
"3025","DYSF",3
"3026","DZANK1",3
"3027","DZIP1",3
"3028","DZIP3",3
"3029","E2F1",3
"3030","E2F2",3
"3031","E2F3",3
"3032","E2F4",3
"3033","E2F5",3
"3035","E4F1",3
"3036","EAF2",3
"3037","EAPP",3
"3038","EBAG9",3
"3040","EBI3",3
"3041","EBLN2",3
"3042","EBNA1BP2",3
"3043","EBP",3
"3044","ECD",3
"3045","ECE1",3
"3047","ECEL1",3
"3048","ECH1",3
"3049","ECHDC1",3
"3050","ECHDC2",3
"3051","ECHDC3",3
"3052","ECHS1",3
"3053","ECI1",3
"3055","ECM1",3
"3056","ECM2",3
"3058","ECSIT",3
"3060","EDA",3
"3061","EDA2R",3
"3062","EDAR",3
"3067","EDEM1",3
"3068","EDEM2",3
"3069","EDEM3",3
"3070","EDF1",3
"3071","EDIL3",3
"3072","EDN1",3
"3073","EDN2",3
"3074","EDN3",3
"3075","EDNRA",3
"3076","EDNRB",3
"3077","EDRF1",3
"3078","EEA1",3
"3080","EEF1A2",3
"3083","EEF2",3
"3084","EFCAB1",3
"3085","EFCAB11",3
"3086","EFCAB14",3
"3087","EFCAB2",3
"3088","EFCAB6",3
"3089","EFCC1",3
"3090","EFEMP1",3
"3091","EFEMP2",3
"3092","EFHC1",3
"3094","EFHD1",3
"3095","EFHD2",3
"3096","EFL1",3
"3097","EFNA1",3
"3098","EFNA2",3
"3099","EFNA3",3
"3100","EFNA4",3
"3101","EFNA5",3
"3102","EFNB1",3
"3103","EFNB2",3
"3104","EFNB3",3
"3105","EFR3A",3
"3107","EGF",3
"3108","EGFL6",3
"3109","EGFL7",3
"3110","EGFR",3
"3112","EGLN3",3
"3113","EGOT",3
"3114","EGR1",3
"3119","EHBP1L1",3
"3120","EHD1",3
"3121","EHD2",3
"3122","EHD3",3
"3123","EHD4",3
"3125","EHHADH",3
"3126","EHMT1",3
"3127","EHMT2",3
"3128","EI24",3
"3129","EID1",3
"3130","EIF1",3
"3131","EIF1AX",3
"3132","EIF1AY",3
"3133","EIF1B",3
"3134","EIF2AK1",3
"3135","EIF2AK2",3
"3136","EIF2AK3",3
"3137","EIF2B1",3
"3138","EIF2B2",3
"3139","EIF2B3",3
"3140","EIF2B4",3
"3141","EIF2B5",3
"3142","EIF2D",3
"3143","EIF2S1",3
"3144","EIF2S2",3
"3145","EIF3A",3
"3146","EIF3B",3
"3147","EIF3D",3
"3150","EIF3H",3
"3152","EIF3J",3
"3153","EIF3K",3
"3155","EIF3M",3
"3156","EIF4A2",3
"3157","EIF4A3",3
"3158","EIF4E",3
"3159","EIF4E2",3
"3160","EIF4EBP1",3
"3161","EIF4EBP2",3
"3162","EIF4ENIF1",3
"3163","EIF4G1",3
"3164","EIF4G2",3
"3165","EIF4G3",3
"3166","EIF5",3
"3168","EIF5A2",3
"3169","EIF5B",3
"3171","ELAC1",3
"3172","ELAC2",3
"3173","ELANE",3
"3174","ELAVL1",3
"3176","ELAVL3",3
"3177","ELAVL4",3
"3178","ELF1",3
"3179","ELF2",3
"3180","ELF3",3
"3181","ELF4",3
"3182","ELF5",3
"3183","ELK1",3
"3184","ELK3",3
"3185","ELK4",3
"3186","ELL",3
"3189","ELMO1",3
"3190","ELMO2",3
"3191","ELMO3",3
"3192","ELN",3
"3193","ELOVL1",3
"3196","ELOVL5",3
"3197","ELOVL6",3
"3198","ELP3",3
"3199","ELP4",3
"3200","ELP5",3
"3201","ELSPBP1",3
"3202","EMC1",3
"3203","EMC2",3
"3204","EMC3",3
"3206","EMC7",3
"3207","EMC8",3
"3208","EMC9",3
"3209","EMCN",3
"3210","EMD",3
"3211","EMG1",3
"3212","EMID1",3
"3213","EMILIN1",3
"3214","EML1",3
"3215","EML2",3
"3216","EML3",3
"3217","EML4",3
"3218","EMP1",3
"3219","EMP2",3
"3220","EMP3",3
"3221","EMSY",3
"3222","EMX1",3
"3223","EMX2",3
"3225","EN2",3
"3226","ENAH",3
"3227","ENC1",3
"3228","ENDOD1",3
"3231","ENG",3
"3232","ENGASE",3
"3233","ENO1",3
"3234","ENO2",3
"3235","ENO3",3
"3236","ENOPH1",3
"3237","ENOSF1",3
"3238","ENOX1",3
"3239","ENOX2",3
