"","gene","Freq"
"4753","GRB7",6
"4754","GREB1",6
"4755","GREM1",7
"4756","GRHPR",6
"4757","GRIA1",6
"4758","GRIA2",7
"4759","GRIA3",6
"4760","GRIK1",6
"4761","GRIK2",6
"4762","GRIK3",6
"4763","GRIK5",7
"4765","GRIN2A",6
"4766","GRIN2B",7
"4767","GRIN2C",7
"4768","GRIN2D",6
"4769","GRINA",6
"4770","GRIP1",6
"4771","GRIP2",6
"4772","GRK1",6
"4773","GRK2",6
"4774","GRK3",6
"4775","GRK4",6
"4776","GRK5",6
"4777","GRK6",6
"4778","GRM1",7
"4779","GRM2",6
"4780","GRM3",6
"4785","GRM8",6
"4786","GRN",7
"4788","GRPEL1",7
"4789","GRPR",6
"4790","GRSF1",7
"4791","GSAP",6
"4793","GSE1",7
"4795","GSK3B",6
"4796","GSN",7
"4797","GSPT1",6
"4798","GSPT2",6
"4799","GSR",7
"4800","GSS",6
"4806","GSTA4",7
"4811","GSTM4",6
"4812","GSTM5",6
"4813","GSTO1",6
"4815","GSTP1",7
"4819","GSTZ1",6
"4820","GTF2A1",7
"4821","GTF2A2",7
"4822","GTF2B",7
"4823","GTF2E1",6
"4824","GTF2E2",6
"4825","GTF2F1",6
"4827","GTF2H1",6
"4833","GTF2H5",6
"4834","GTF2I",7
"4841","GTF3A",7
"4842","GTF3C1",6
"4843","GTF3C2",7
"4844","GTPBP1",6
"4846","GTPBP6",6
"4849","GUCA1B",6
"4853","GUCY1A2",7
"4858","GUK1",6
"4859","GULP1",7
"4860","GUSB",7
"4863","GYG1",7
"4864","GYG2",6
"4867","GYPC",6
"4868","GYPE",6
"4869","GYS1",7
"4871","GZMA",6
"4872","GZMB",6
"4873","GZMH",6
"4875","GZMM",7
"4955","H6PD",7
"4956","HAAO",7
"4957","HABP2",6
"4958","HABP4",6
"4959","HACD2",6
"4960","HADH",7
"4961","HADHA",6
"4962","HADHB",7
"4963","HAGH",6
"4965","HAL",6
"4967","HAP1",6
"4968","HAPLN1",6
"4970","HARS2",7
"4972","HAS2",6
"4973","HAT1",6
"4975","HAUS5",6
"4978","HAX1",6
"4983","HBD",7
"4985","HBEGF",6
"4989","HBS1L",6
"4994","HCCS",7
"4995","HCFC1",6
"4999","HCK",6
"5000","HCLS1",6
"5001","HCN2",6
"5003","HCN4",7
"5004","HCP5",6
"5005","HCRT",6
"5006","HCRTR1",6
"5007","HCRTR2",7
"5008","HDAC1",7
"5010","HDAC2",7
"5011","HDAC3",6
"5012","HDAC4",7
"5013","HDAC5",7
"5014","HDAC6",7
"5015","HDAC9",7
"5016","HDC",7
"5017","HDDC2",6
"5021","HDLBP",7
"5024","HEBP2",6
"5025","HECTD4",6
"5026","HECW1",6
"5027","HEG1",6
"5029","HELZ",7
"5031","HEPH",7
"5035","HERC4",7
"5036","HERPUD1",7
"5037","HES1",7
"5038","HES2",7
"5041","HEXB",7
"5042","HEXIM1",6
"5043","HFE",7
"5045","HGD",6
"5046","HGF",7
"5047","HGFAC",6
"5049","HHEX",7
"5051","HIBCH",6
"5052","HIC1",6
"5053","HIC2",7
"5054","HIF1A",7
"5055","HINFP",6
"5056","HINT1",6
"5057","HIP1",6
"5058","HIP1R",6
"5059","HIPK1",7
"5060","HIPK2",7
"5061","HIPK3",7
"5062","HIRA",6
"5063","HIRIP3",6
"5064","HIVEP1",7
"5065","HIVEP2",6
"5066","HK2",7
"5067","HK3",6
"5071","HLA-DMA",7
"5072","HLA-DMB",6
"5073","HLA-DOA",7
"5074","HLA-DOB",6
"5075","HLA-DPA1",6
"5078","HLA-DQA1",7
"5080","HLA-DQB1",7
"5083","HLA-DRA",7
"5084","HLA-DRB1",7
"5087","HLA-E",6
"5089","HLA-G",6
"5094","HLCS",6
"5095","HLF",6
"5097","HLX",6
"5098","HMBS",6
"5099","HMCES",6
"5100","HMG20B",6
"5102","HMGA2",6
"5105","HMGB2",6
"5106","HMGB3",7
"5108","HMGCL",6
"5109","HMGCR",7
"5110","HMGCS1",6
"5111","HMGCS2",7
"5112","HMGN1",6
"5115","HMGN3",6
"5117","HMGN4",7
"5118","HMGXB3",6
"5119","HMGXB4",6
"5120","HMHB1",6
"5121","HMMR",6
"5122","HMOX1",6
"5123","HMOX2",6
"5126","HNF1B",7
"5127","HNF4A",7
"5128","HNF4G",6
"5129","HNMT",7
"5130","HNRNPA0",7
"5131","HNRNPA1",7
"5135","HNRNPA2B1",7
"5136","HNRNPA3",7
"5141","HNRNPD",7
"5142","HNRNPDL",6
"5143","HNRNPF",7
"5144","HNRNPH1",7
"5146","HNRNPH3",7
"5147","HNRNPK",6
"5148","HNRNPL",6
"5149","HNRNPM",7
"5150","HNRNPR",7
"5151","HNRNPU",7
"5152","HNRNPUL1",7
"5154","HOMER1",7
"5155","HOMER2",6
"5156","HOMER3",7
"5157","HOOK2",6
"5158","HOPX",6
"5160","HOXA1",6
"5161","HOXA10",7
"5162","HOXA11",6
"5164","HOXA2",6
"5166","HOXA5",6
"5171","HOXB2",7
"5172","HOXB3",7
"5173","HOXB5",6
"5174","HOXB6",7
"5175","HOXB7",6
"5177","HOXC11",6
"5178","HOXC4",6
"5180","HOXC6",6
"5182","HOXD10",6
"5184","HOXD3",6
"5186","HOXD9",6
"5189","HPCAL1",6
"5190","HPD",6
"5191","HPGD",7
"5193","HPN",6
"5194","HPR",6
"5195","HPRT1",7
"5196","HPS1",7
"5197","HPS5",6
"5199","HR",6
"5200","HRAS",6
"5201","HRC",6
"5202","HRG",7
"5203","HRH1",7
"5204","HRK",6
"5205","HS2ST1",7
"5206","HS3ST1",7
"5207","HS6ST1",6
"5209","HSBP1",7
"5210","HSD11B1",6
"5211","HSD11B2",6
"5213","HSD17B10",6
"5215","HSD17B2",6
"5218","HSD17B4",6
"5219","HSD17B6",6
"5220","HSD17B8",6
"5221","HSD3B1",6
"5222","HSD3B2",6
"5223","HSF1",6
"5224","HSF2",7
"5226","HSF4",6
"5227","HSP90AA1",7
"5232","HSP90B1",7
"5235","HSPA12A",7
"5236","HSPA13",7
"5237","HSPA1A",7
"5238","HSPA1B",6
"5240","HSPA2",7
"5241","HSPA4",7
"5242","HSPA4L",6
"5251","HSPA9",7
"5254","HSPB11",7
"5261","HSPBP1",7
"5272","HSPH1",7
"5273","HTATIP2",7
"5274","HTATSF1",7
"5277","HTN3",6
"5278","HTR1B",6
"5280","HTR1E",6
"5285","HTR4",6
"5286","HTR6",6
"5287","HTR7",6
"5289","HTRA1",7
"5291","HTT",6
"5292","HUS1",6
"5293","HUWE1",7
"5294","HYAL1",7
"5295","HYAL2",6
"5296","HYAL3",6
"5302","IARS2",6
"5304","IBTK",7
"5305","ICA1",6
"5310","ICAM5",7
"5311","ICE1",7
"5312","ICMT",7
"5313","ICOS",6
"5315","ID1",6
"5316","ID2",7
"5317","ID3",6
"5318","ID4",6
"5319","IDE",6
"5320","IDH1",7
"5321","IDH2",6
"5323","IDH3B",6
"5324","IDH3G",6
"5325","IDI1",7
"5326","IDO1",6
"5327","IDS",7
"5329","IDUA",6
"5330","IER2",7
"5333","IFFO1",7
"5334","IFI16",7
"5335","IFI27",6
"5337","IFI35",6
"5338","IFI44",6
"5339","IFI44L",7
"5340","IFI6",6
"5341","IFIT1",6
"5342","IFIT2",6
"5343","IFIT3",6
"5344","IFIT5",7
"5365","IFNAR1",6
"5369","IFNGR1",6
"5370","IFNGR2",6
"5372","IFRD1",7
"5374","IFT140",6
"5376","IFT27",7
"5377","IFT88",7
"5381","IGF1R",7
"5384","IGF2R",7
"5385","IGFALS",6
"5386","IGFBP1",6
"5387","IGFBP2",7
"5388","IGFBP3",7
"5389","IGFBP4",6
"5390","IGFBP5",6
"5391","IGFBP6",7
"5392","IGFBP7",7
"5406","IGHMBP2",6
"5493","IGSF1",6
"5494","IGSF3",6
"5495","IGSF6",6
"5496","IHH",6
"5498","IKBKB",7
"5499","IKBKE",7
"5500","IKBKG",6
"5501","IKZF1",7
"5503","IL10RA",7
"5505","IL11",6
"5506","IL11RA",7
"5509","IL12RB1",6
"5510","IL12RB2",7
"5512","IL13RA1",7
"5513","IL13RA2",6
"5514","IL15",6
"5515","IL15RA",6
"5516","IL16",6
"5518","IL17RA",6
"5519","IL18",6
"5521","IL18R1",6
"5522","IL18RAP",6
"5523","IL1B",7
"5524","IL1R1",7
"5525","IL1R2",7
"5526","IL1RAP",6
"5527","IL1RL1",6
"5528","IL1RL2",7
"5529","IL1RN",7
"5530","IL2",6
"5532","IL27RA",7
"5533","IL2RA",7
"5534","IL2RB",7
"5537","IL32",6
"5538","IL33",6
"5539","IL3RA",6
"5541","IL4R",7
"5543","IL5RA",7
"5544","IL6",6
"5545","IL6R",6
"5546","IL6ST",7
"5547","IL7",6
"5548","IL7R",7
"5554","ILF3",7
"5557","ILVBL",6
"5560","IMMT",7
"5561","IMP4",7
"5562","IMPA1",7
"5563","IMPA2",7
"5565","IMPDH2",7
"5566","IMPG1",6
"5568","INE1",7
"5570","ING1",6
"5571","ING2",7
"5572","ING3",7
"5574","INHBA",6
"5575","INHBB",7
"5576","INHBC",6
"5577","INPP1",6
"5578","INPP4A",6
"5579","INPP4B",7
"5581","INPP5B",7
"5582","INPP5D",6
"5583","INPP5E",7
"5584","INPP5F",6
"5585","INPP5J",6
"5586","INPP5K",6
"5587","INPPL1",6
"5590","INSIG1",7
"5591","INSIG2",6
"5594","INSM1",6
"5595","INSR",7
"5596","INTS1",6
"5598","INTS3",6
"5600","INTS9",7
"5601","INVS",7
"5602","IP6K1",6
"5603","IPCEF1",6
"5604","IPO13",6
"5605","IPO5",7
"5606","IPO7",6
"5607","IPO8",7
"5608","IPO9",7
"5609","IQCB1",7
"5610","IQCE",7
"5613","IQGAP1",7
"5614","IQGAP2",7
"5615","IQSEC1",6
"5616","IQSEC2",7
"5617","IQSEC3",6
"5618","IRAK1",6
"5619","IRAK3",6
"5621","IRF1",6
"5622","IRF2",7
"5623","IRF2BP1",6
"5624","IRF3",6
"5625","IRF4",6
"5626","IRF5",7
"5627","IRF6",7
"5628","IRF7",6
"5629","IRF8",7
"5632","IRS1",7
"5633","IRS2",6
"5636","IRX5",6
"5637","ISCA1",6
"5638","ISCU",7
"5639","ISG15",6
"5640","ISG20",6
"5641","ISG20L2",6
"5643","ISLR",7
"5644","IST1",7
"5645","ITCH",6
"5646","ITFG2",7
"5648","ITGA10",6
"5649","ITGA2",7
"5650","ITGA2B",6
"5651","ITGA3",6
"5652","ITGA4",7
"5653","ITGA5",6
"5654","ITGA6",7
"5655","ITGA7",7
"5656","ITGA8",6
"5660","ITGAE",7
"5661","ITGAL",7
"5662","ITGAM",7
"5663","ITGAV",7
"5664","ITGAX",6
"5665","ITGB1",6
"5666","ITGB1BP1",7
"5667","ITGB2",7
"5668","ITGB3",7
"5669","ITGB3BP",7
"5670","ITGB4",6
"5671","ITGB5",6
"5672","ITGB6",6
"5674","ITGB8",6
"5677","ITIH2",6
"5678","ITIH3",6
"5680","ITK",7
"5681","ITM2A",7
"5682","ITM2B",7
"5683","ITPA",6
"5684","ITPK1",7
"5686","ITPKB",7
"5687","ITPKC",7
"5688","ITPR1",6
"5689","ITPR2",7
"5692","ITSN1",6
"5693","ITSN2",6
"5694","IVD",6
"5696","IVNS1ABP",6
"5697","IZUMO4",7
"5698","JADE2",7
"5699","JADE3",6
"5700","JAG1",6
"5701","JAG2",7
"5702","JAK1",6
"5703","JAK2",7
"5704","JAK3",7
"5708","JARID2",7
"5710","JCHAIN",6
"5711","JDP2",6
"5713","JMJD1C",6
"5714","JMJD6",6
"5715","JOSD1",6
"5718","JRK",7
"5719","JRKL",7
"5721","JUN",6
"5722","JUNB",7
"5723","JUND",7
"5724","JUP",6
"5725","KALRN",7
"5726","KANK1",7
"5730","KAT2A",7
"5731","KAT2B",7
"5733","KAT6A",6
"5734","KAT6B",7
"5735","KAT7",6
"5736","KAT8",6
"5737","KATNA1",7
"5738","KATNB1",6
"5739","KAZALD1",7
"5740","KAZN",7
"5741","KBTBD11",7
"5742","KBTBD2",7
"5744","KCNA4",6
"5745","KCNA5",7
"5747","KCNAB1",6
"5748","KCNAB2",7
"5749","KCNB1",6
"5750","KCNB2",6
"5752","KCNC3",6
"5753","KCNC4",6
"5754","KCND1",6
"5756","KCND3",7
"5759","KCNF1",6
"5760","KCNG1",6
"5761","KCNH1",7
"5762","KCNH2",7
"5764","KCNJ1",6
"5765","KCNJ10",6
"5767","KCNJ13",7
"5768","KCNJ15",7
"5770","KCNJ2",7
"5771","KCNJ3",6
"5773","KCNJ5",7
"5775","KCNJ8",6
"5777","KCNK1",6
"5778","KCNK2",6
"5779","KCNK3",6
"5780","KCNMA1",7
"5781","KCNMB1",7
"5782","KCNN1",6
"5783","KCNN3",6
"5784","KCNN4",6
"5785","KCNQ1",7
"5787","KCNQ2",7
"5788","KCNQ3",6
"5789","KCNS1",7
"5790","KCNS3",6
"5791","KCNV1",6
"5792","KCNV2",6
"5793","KCTD12",7
"5794","KCTD13",6
"5795","KCTD17",6
"5796","KCTD2",6
"5797","KCTD20",6
"5798","KCTD7",6
"5799","KDELR1",6
"5800","KDELR2",7
"5801","KDELR3",7
"5802","KDM1A",6
"5803","KDM2A",7
"5804","KDM3A",7
"5805","KDM3B",6
"5806","KDM4A",6
"5807","KDM4B",6
"5808","KDM4C",7
"5809","KDM5A",6
"5810","KDM5B",6
"5811","KDM5C",6
"5812","KDM5D",7
"5813","KDM6A",7
"5814","KDM6B",7
"5815","KDM7A",7
"5816","KDR",6
"5817","KDSR",7
"5818","KEAP1",7
"5819","KEL",7
"5822","KHDRBS1",7
"5825","KHDRBS3",7
"5827","KHNYN",7
"5828","KHSRP",7
"5829","KIAA0040",7
"5830","KIAA0087",6
"5831","KIAA0100",6
"5832","KIAA0232",6
"5833","KIAA0319",6
"5834","KIAA0319L",6
"5835","KIAA0355",7
"5837","KIAA0513",6
"5838","KIAA0556",7
"5839","KIAA0586",7
"5840","KIAA0753",7
"5841","KIAA0895",6
"5842","KIAA0930",7
"5843","KIAA1109",7
"5847","KIDINS220",7
"5848","KIF11",6
"5851","KIF17",6
"5852","KIF1A",6
"5853","KIF1B",6
"5854","KIF1C",6
"5855","KIF20B",7
"5856","KIF21B",7
"5857","KIF22",6
"5858","KIF23",6
"5860","KIF25-AS1",6
"5861","KIF2A",6
"5862","KIF2C",7
"5863","KIF3A",6
"5865","KIF3C",7
"5866","KIF5A",7
"5867","KIF5B",7
"5868","KIF5C",7
"5869","KIFAP3",7
"5871","KIFC1",6
"5872","KIFC3",7
"5873","KIN",6
"5882","KISS1",6
"5883","KIT",6
"5884","KITLG",7
"5885","KL",7
"5886","KLC1",7
"5888","KLF10",6
"5890","KLF12",7
"5891","KLF4",6
"5892","KLF5",6
"5893","KLF6",7
"5894","KLF7",6
"5895","KLF9",6
"5896","KLHDC10",7
"5897","KLHDC3",7
"5898","KLHL18",7
"5899","KLHL20",6
"5900","KLHL21",7
"5902","KLHL25",7
"5904","KLHL4",6
"5905","KLHL9",7
"5906","KLK1",6
"5910","KLK2",6
"5911","KLK3",6
"5913","KLK7",6
"5915","KLKB1",6
"5917","KLRB1",6
"5923","KLRD1",6
"5924","KLRG1",7
"5926","KMO",7
"5927","KMT2A",7
"5928","KMT2B",6
"5930","KMT2D",6
"5936","KNTC1",6
"5941","KPNA3",7
"5942","KPNA4",7
"5943","KPNA5",6
"5944","KPNA6",7
"5945","KPNB1",7
"5946","KRAS",7
"5948","KRIT1",7
"5950","KRT1",6
"5951","KRT10",7
"5976","KRT33B",6
"5981","KRT5",6
"5984","KRT7",6
"6004","KSR1",6
"6006","KTN1",7
"6007","KXD1",6
"6009","KYAT3",6
"6010","KYNU",6
"6013","L1CAM",7
"6014","L3MBTL1",7
"6015","LAD1",6
"6016","LAG3",6
"6017","LAGE3",6
"6018","LAIR1",7
"6020","LALBA",6
"6022","LAMA2",6
"6023","LAMA3",6
"6024","LAMA4",6
"6025","LAMA5",6
"6026","LAMB1",6
"6027","LAMB2",6
"6028","LAMB3",6
"6029","LAMB4",6
"6031","LAMC2",6
"6032","LAMP1",6
"6033","LAMP2",7
"6034","LAMP3",7
"6035","LAMTOR5",6
"6037","LANCL1",7
"6038","LAPTM4A",7
"6039","LAPTM4B",7
"6040","LAPTM5",7
"6041","LARGE1",7
"6042","LARP1",7
"6043","LARP4",7
"6044","LARP4B",6
"6045","LARP7",6
"6046","LARS2",6
"6047","LAS1L",6
"6050","LBP",6
"6051","LBR",7
"6052","LBX1",6
"6053","LCAT",6
"6059","LCK",6
"6063","LCN2",6
"6064","LCOR",6
"6065","LCP1",6
"6066","LCP2",7
"6067","LCT",6
"6068","LDB1",6
"6069","LDB2",6
"6070","LDB3",6
"6073","LDHC",6
"6074","LDLR",7
"6076","LDLRAD4",6
"6077","LDOC1",6
"6079","LEF1",7
"6081","LEFTY2",6
"6084","LEPR",7
"6085","LEPROT",6
"6086","LEPROTL1",7
"6087","LETMD1",6
"6088","LFNG",6
"6089","LGALS1",6
"6090","LGALS2",6
"6091","LGALS3",7
"6092","LGALS3BP",7
"6093","LGALS4",6
"6096","LGALS8",6
"6100","LGMN",7
"6102","LGR5",6
"6104","LHCGR",6
"6105","LHFPL2",6
"6109","LIAS",6
"6110","LIF",6
"6111","LIFR",6
"6112","LIG1",6
"6113","LIG3",6
"6114","LIG4",7
"6115","LILRA1",7
"6116","LILRA2",6
"6118","LILRA5",6
"6120","LILRB2",7
"6122","LILRB4",7
"6123","LILRB5",6
"6125","LIMCH1",6
"6126","LIMK1",6
"6127","LIMK2",6
"6128","LIMS1",7
"6130","LIN7A",7
"6138","LINC00599",6
"6142","LINC00667",6
"6155","LINC01278",6
"6177","LIPA",7
"6178","LIPC",6
"6179","LIPE",6
"6181","LIPT1",7
"6182","LITAF",6
"6183","LLGL1",6
"6184","LLGL2",6
"6185","LMAN1",7
"6186","LMAN2",6
"6187","LMF2",6
"6188","LMNA",6
"6189","LMNB1",6
"6190","LMNB2",6
"6191","LMO1",6
"6192","LMO2",6
"6193","LMO3",6
"6194","LMO4",7
"6195","LMO7",7
"6197","LMOD1",6
"6198","LMTK2",7
"6199","LMX1B",7
"6200","LNPEP",7
"6203","LOX",6
"6204","LOXL1",7
"6205","LOXL2",6
"6206","LOXL3",6
"6207","LPA",6
"6209","LPAR1",7
"6210","LPAR2",6
"6212","LPCAT1",7
"6214","LPCAT4",6
"6216","LPIN1",7
"6217","LPIN2",7
"6218","LPL",6
"6219","LPO",6
"6220","LPP",7
"6221","LPXN",6
"6222","LRBA",7
"6223","LRCH1",7
"6224","LRIG1",7
"6225","LRIG2",6
"6227","LRMP",7
"6228","LRP1",6
"6229","LRP10",6
"6230","LRP2",6
"6232","LRP4",7
"6233","LRP5",6
"6234","LRP6",7
"6235","LRP8",6
"6236","LRPAP1",7
"6237","LRPPRC",7
"6241","LRRC17",6
"6242","LRRC23",7
"6244","LRRC32",6
"6254","LRRC41",7
"6255","LRRC42",7
"6257","LRRC6",7
"6258","LRRC8B",7
"6259","LRRFIP1",6
"6260","LRRK1",6
"6261","LRRN2",6
"6262","LRRN3",7
"6263","LRRTM2",6
"6265","LSAMP",7
"6267","LSM12",6
"6269","LSM14A",6
"6274","LSM4",6
"6275","LSM5",7
"6276","LSM6",7
"6277","LSM7",7
"6280","LSR",6
"6281","LSS",7
"6284","LTA4H",7
"6285","LTB",6
"6286","LTB4R",6
"6287","LTBP1",6
"6288","LTBP2",7
"6289","LTBP4",6
"6290","LTBR",7
"6291","LTC4S",6
"6292","LTF",6
"6293","LTK",6
"6294","LTN1",7
"6296","LUC7L3",7
"6297","LUM",7
"6299","LUZP1",6
"6302","LY6E",6
"6307","LY75",7
"6308","LY86",7
"6309","LY9",7
"6310","LY96",7
"6312","LYN",6
"6314","LYPD3",6
"6315","LYPLA1",7
"6316","LYPLA2",6
"6317","LYRM1",6
"6319","LYRM9",7
"6321","LYST",7
"6324","LZTR1",6
"6325","LZTS3",6
"6326","M6PR",7
"6327","MAB21L1",6
"6328","MACF1",6
"6334","MAD2L1BP",6
"6336","MADD",6
"6337","MAEA",7
"6338","MAF",6
"6339","MAFF",6
"6340","MAFK",6
"6341","MAG",6
"6359","MAGED1",7
"6360","MAGED2",7
"6361","MAGI1",7
"6362","MAGI2",7
"6363","MAGOH",6
"6366","MAK16",7
"6367","MAL",7
"6370","MALT1",7
"6371","MAML1",7
"6372","MAMLD1",7
"6373","MAN1A1",7
"6374","MAN1A2",7
"6375","MAN1C1",7
"6376","MAN2A1",7
"6377","MAN2A2",7
"6379","MAN2B2",7
"6381","MANBA",6
"6382","MANF",7
"6383","MAOA",6
"6384","MAOB",7
"6385","MAP1A",6
"6386","MAP1B",7
"6387","MAP1LC3B",7
"6388","MAP2",7
"6389","MAP2K1",6
"6391","MAP2K2",6
"6392","MAP2K3",6
"6393","MAP2K4",7
"6395","MAP2K5",6
"6396","MAP2K6",6
"6397","MAP2K7",6
"6398","MAP3K1",7
"6399","MAP3K10",6
"6400","MAP3K11",6
"6402","MAP3K13",6
"6406","MAP3K3",7
"6407","MAP3K4",6
"6408","MAP3K5",7
"6409","MAP3K7",6
"6410","MAP3K8",7
"6411","MAP3K9",7
"6412","MAP4",6
"6413","MAP4K1",6
"6414","MAP4K2",6
"6415","MAP4K4",7
"6416","MAP4K5",7
"6417","MAP7",7
"6418","MAPK1",7
"6419","MAPK10",6
"6420","MAPK11",6
"6421","MAPK12",6
"6422","MAPK13",7
"6423","MAPK14",6
"6424","MAPK1IP1L",7
"6425","MAPK3",6
"6426","MAPK4",6
"6427","MAPK6",6
"6428","MAPK7",6
"6429","MAPK8",7
"6431","MAPK8IP2",6
"6432","MAPK8IP3",7
"6433","MAPK9",7
"6434","MAPKAP1",7
"6435","MAPKAPK2",7
"6436","MAPKAPK3",6
"6437","MAPKAPK5",7
"6439","MAPRE1",7
"6440","MAPRE2",6
"6441","MAPRE3",6
"6442","MAPT",6
"6447","MARCKS",7
"6448","MARCKSL1",7
"6449","MARCO",7
"6451","MARK2",7
"6452","MARK3",6
"6455","MASP1",7
"6456","MASP2",7
"6458","MAST2",6
"6460","MAST4",7
"6463","MATK",6
"6464","MATN1",6
"6465","MATN2",6
"6466","MATN3",7
"6468","MATR3",7
"6469","MAU2",7
"6470","MAX",7
"6472","MB",7
"6473","MBD1",7
"6474","MBD2",7
"6476","MBD4",7
"6480","MBNL1",7
"6481","MBNL2",7
"6482","MBOAT2",6
"6483","MBOAT7",6
"6484","MBP",7
"6485","MBTPS1",7
"6486","MBTPS2",6
"6490","MCAT",7
"6491","MCC",7
"6492","MCCC2",6
"6493","MCF2",6
"6494","MCF2L",6
"6495","MCF2L2",7
"6496","MCFD2",7
"6497","MCL1",7
"6499","MCM3",7
"6500","MCM3AP",6
"6502","MCM4",6
"6503","MCM5",6
"6504","MCM6",7
"6505","MCM7",7
"6506","MCRS1",6
"6507","MCUB",7
"6509","MDFI",6
"6510","MDFIC",7
"6511","MDH1",7
"6512","MDH2",7
"6513","MDK",6
"6514","MDM1",7
"6515","MDM2",7
"6516","MDM4",7
"6517","MDN1",7
"6518","ME1",6
"6519","ME2",7
"6520","ME3",6
"6522","MECOM",7
"6523","MECP2",7
"6524","MED1",6
"6525","MED12",7
"6526","MED13",7
"6527","MED13L",7
"6528","MED14",7
"6529","MED15",6
"6530","MED20",7
"6531","MED21",6
"6532","MED22",6
"6533","MED24",7
"6534","MED25",6
"6535","MED6",6
"6536","MED7",6
"6537","MED8",6
"6539","MEF2C",7
"6541","MEF2D",6
"6542","MEG3",6
"6543","MEGF6",7
"6544","MEGF8",6
"6545","MEGF9",7
"6546","MEIS1",7
"6547","MEIS2",6
"6548","MELK",6
"6549","MELTF",7
"6551","MEN1",7
"6552","MEOX1",7
"6555","MEP1B",6
"6556","MERTK",6
"6557","MEST",7
"6558","MET",6
"6559","METAP1",7
"6560","METAP2",7
"6562","METTL18",7
"6563","METTL3",7
"6564","METTL5",6
"6565","METTL7A",7
"6566","MFAP1",7
"6568","MFAP3",6
"6569","MFAP3L",6
"6570","MFAP4",7
"6571","MFAP5",6
"6573","MFHAS1",7
"6574","MFN1",6
"6575","MFN2",7
"6576","MFNG",7
"6577","MFSD10",6
"6579","MFSD5",7
"6580","MFSD9",7
"6581","MGA",7
"6582","MGAM",6
"6583","MGAT1",6
"6585","MGAT3",6
"6587","MGAT5",6
"6588","MGLL",6
"6589","MGMT",7
"6591","MGRN1",7
"6592","MGST2",7
"6593","MGST3",6
"6596","MIA2",6
"6597","MIA3",7
"6598","MICA",7
"6599","MICAL2",7
"6601","MICB",6
"6602","MICU1",6
"6603","MICU2",7
"6604","MID1",6
"6605","MIEF1",7
"6610","MINK1",6
"6611","MINPP1",7
"6612","MIOS",6
"6613","MIPEP",6
"6618","MIR22HG",7
"6625","MISP",6
"6626","MITF",6
"6627","MKI67",6
"6628","MKLN1",6
"6629","MKNK1",7
"6630","MKNK2",7
"6631","MKRN1",7
"6632","MKRN2",7
"6634","MLANA",6
"6636","MLEC",6
"6637","MLF1",6
"6638","MLF2",7
"6639","MLH1",7
"6640","MLH3",7
"6641","MLLT1",6
"6642","MLLT10",7
"6644","MLLT3",7
"6646","MLX",6
"6647","MLXIP",7
"6648","MMACHC",7
"6649","MMD",7
"6650","MME",7
"6652","MMP1",6
"6654","MMP11",6
"6655","MMP12",6
"6656","MMP13",6
"6657","MMP14",6
"6658","MMP15",7
"6660","MMP17",6
"6661","MMP2",6
"6667","MMP25",7
"6669","MMP3",6
"6670","MMP7",6
"6671","MMP8",6
"6673","MMRN1",6
"6674","MMS19",7
"6676","MN1",7
"6678","MNDA",6
"6679","MNT",7
"6680","MNX1",6
"6681","MOAP1",6
"6682","MOB1A",7
"6684","MOBP",6
"6685","MOCS1",7
"6686","MOCS3",6
"6688","MOGS",6
"6689","MOK",6
"6690","MON2",7
"6691","MORC2",7
"6693","MORC3",7
"6694","MORF4L2",7
"6696","MOXD1",6
"6697","MPC2",6
"6698","MPDU1",7
"6699","MPDZ",6
"6701","MPHOSPH10",7
"6702","MPHOSPH6",6
"6703","MPHOSPH8",7
"6704","MPHOSPH9",6
"6705","MPI",7
"6706","MPL",7
"6707","MPO",6
"6708","MPP1",6
"6709","MPP2",6
"6710","MPP3",7
"6711","MPP6",6
"6713","MPPED1",6
"6714","MPPED2",6
"6715","MPRIP",7
"6716","MPST",6
"6717","MPV17",6
"6718","MPZ",6
"6719","MPZL1",7
"6720","MPZL2",6
"6721","MR1",6
"6722","MRAS",7
"6723","MRC1",7
"6724","MRC2",6
"6725","MRE11",6
"6727","MRFAP1L1",6
"6732","MRPL19",7
"6733","MRPL23",6
"6734","MRPL28",7
"6735","MRPL3",7
"6736","MRPL33",7
"6737","MRPL40",6
"6739","MRPL49",7
"6740","MRPL58",7
"6741","MRPL9",6
"6743","MRPS11",7
"6744","MRPS12",7
"6745","MRPS14",7
"6746","MRPS18B",6
"6748","MRPS27",6
"6751","MRPS34",6
"6752","MRS2",7
"6754","MS4A1",7
"6755","MS4A2",6
"6758","MSC",7
"6759","MSH2",7
"6760","MSH3",6
"6761","MSH4",6
"6764","MSH6",6
"6765","MSI1",7
"6766","MSL1",6
"6767","MSL3",7
"6768","MSLN",6
"6769","MSMB",6
"6770","MSMO1",7
"6771","MSN",7
"6772","MSR1",7
"6776","MST1R",6
"6778","MSX1",7
"6797","MTA1",6
"6798","MTAP",7
"6800","MTCL1",6
"6802","MTDH",7
"6803","MTERF1",7
"6805","MTF1",7
"6807","MTFR1",6
"6809","MTHFD1",7
"6811","MTHFD2",7
"6812","MTHFR",7
"6814","MTIF2",6
"6816","MTM1",7
"6817","MTMR1",7
"6819","MTMR11",6
"6820","MTMR2",7
"6822","MTMR4",6
"6823","MTMR6",7
"6825","MTMR9",6
