"","gene","Freq"
"3097","CSF2RB",7
"3099","CSF3R",7
"3103","CSK",7
"3107","CSNK1A1",7
"3108","CSNK1D",7
"3110","CSNK1G2",7
"3111","CSNK2A1",7
"3112","CSNK2A2",7
"3113","CSNK2B",7
"3116","CSRNP2",7
"3117","CSRP1",7
"3118","CSRP2",7
"3122","CST3",7
"3125","CST6",7
"3126","CST7",7
"3127","CSTA",7
"3128","CSTB",7
"3129","CSTF1",7
"3130","CSTF2",7
"3131","CSTF2T",7
"3140","CTBP1",7
"3141","CTBP2",7
"3143","CTCF",7
"3145","CTDP1",7
"3146","CTDSP2",7
"3147","CTDSPL",7
"3148","CTF1",7
"3149","CTH",7
"3150","CTIF",7
"3151","CTNNA1",7
"3153","CTNNAL1",7
"3154","CTNNB1",7
"3158","CTNS",7
"3159","CTPS1",7
"3160","CTR9",7
"3166","CTSC",7
"3167","CTSD",7
"3169","CTSF",7
"3170","CTSG",7
"3171","CTSH",7
"3172","CTSK",7
"3173","CTSL",7
"3174","CTSO",7
"3175","CTSS",7
"3176","CTSV",7
"3177","CTSW",7
"3178","CTSZ",7
"3179","CTTN",7
"3183","CUL1",7
"3184","CUL2",7
"3185","CUL3",7
"3186","CUL4A",7
"3187","CUL4B",7
"3188","CUL5",7
"3189","CUL7",7
"3191","CUX1",7
"3193","CX3CL1",7
"3194","CX3CR1",7
"3195","CXADR",7
"3196","CXCL1",7
"3197","CXCL10",7
"3199","CXCL12",7
"3205","CXCL8",7
"3206","CXCL9",7
"3207","CXCR1",7
"3210","CXCR3",7
"3211","CXCR4",7
"3213","CXCR6",7
"3214","CYB561",7
"3215","CYB561D2",7
"3216","CYB5A",7
"3218","CYB5B",7
"3219","CYB5R1",7
"3220","CYB5R3",7
"3221","CYBA",7
"3222","CYBB",7
"3223","CYC1",7
"3224","CYCS",7
"3225","CYFIP1",7
"3226","CYFIP2",7
"3227","CYHR1",7
"3230","CYLD",7
"3236","CYP1A1",7
"3238","CYP1B1",7
"3242","CYP24A1",7
"3244","CYP27A1",7
"3245","CYP27B1",7
"3250","CYP2B6",7
"3255","CYP2C9",7
"3258","CYP2E1",7
"3261","CYP2J2",7
"3262","CYP3A4",7
"3264","CYP3A5",7
"3265","CYP3A7",7
"3270","CYP4F11",7
"3271","CYP4F12",7
"3276","CYP7B1",7
"3278","CYTH1",7
"3279","CYTH2",7
"3280","CYTH3",7
"3281","CYTIP",7
"3283","DAAM1",7
"3285","DAB2",7
"3286","DACH1",7
"3287","DAD1",7
"3288","DAG1",7
"3290","DAO",7
"3291","DAP",7
"3293","DAPK1",7
"3294","DAPK2",7
"3295","DAPK3",7
"3302","DAZAP2",7
"3307","DBH",7
"3308","DBI",7
"3310","DBN1",7
"3312","DBP",7
"3313","DBT",7
"3315","DCAF11",7
"3317","DCAF7",7
"3318","DCAF8",7
"3319","DCBLD2",7
"3322","DCK",7
"3324","DCLRE1A",7
"3325","DCP2",7
"3326","DCT",7
"3327","DCTD",7
"3329","DCTN2",7
"3330","DCTN3",7
"3331","DCTN5",7
"3333","DCUN1D4",7
"3335","DDAH1",7
"3337","DDB1",7
"3338","DDB2",7
"3339","DDC",7
"3340","DDHD2",7
"3346","DDO",7
"3347","DDOST",7
"3348","DDR1",7
"3349","DDR2",7
"3352","DDX1",7
"3353","DDX10",7
"3355","DDX11",7
"3356","DDX17",7
"3357","DDX18",7
"3362","DDX19A",7
"3364","DDX21",7
"3365","DDX23",7
"3366","DDX27",7
"3367","DDX28",7
"3368","DDX39A",7
"3370","DDX3X",7
"3371","DDX3Y",7
"3372","DDX42",7
"3373","DDX46",7
"3374","DDX49",7
"3375","DDX5",7
"3376","DDX51",7
"3377","DDX52",7
"3378","DDX6",7
"3379","DEAF1",7
"3380","DECR1",7
"3381","DEDD",7
"3388","DEFB1",7
"3392","DEGS1",7
"3393","DEK",7
"3396","DENND3",7
"3397","DENND4A",7
"3398","DENND4B",7
"3399","DENND5A",7
"3401","DEPDC5",7
"3403","DES",7
"3404","DESI1",7
"3405","DESI2",7
"3407","DFFA",7
"3408","DFFB",7
"3409","DGAT1",7
"3410","DGCR11",7
"3411","DGCR2",7
"3414","DGCR9",7
"3415","DGKA",7
"3417","DGKD",7
"3419","DGKG",7
"3421","DGKQ",7
"3422","DGKZ",7
"3423","DGUOK",7
"3425","DHCR24",7
"3426","DHCR7",7
"3432","DHODH",7
"3434","DHRS1",7
"3435","DHRS12",7
"3437","DHRS3",7
"3438","DHRS7",7
"3439","DHX15",7
"3441","DHX29",7
"3442","DHX30",7
"3444","DHX57",7
"3445","DHX8",7
"3446","DHX9",7
"3447","DIAPH1",7
"3448","DIAPH2",7
"3450","DICER1",7
"3451","DIDO1",7
"3452","DIMT1",7
"3453","DIO1",7
"3454","DIO2",7
"3456","DIP2C",7
"3457","DIRAS3",7
"3459","DIXDC1",7
"3460","DKC1",7
"3462","DKK3",7
"3464","DLAT",7
"3465","DLC1",7
"3466","DLD",7
"3471","DLG1",7
"3473","DLG3",7
"3474","DLG4",7
"3475","DLG5",7
"3477","DLGAP2",7
"3478","DLGAP4",7
"3481","DLST",7
"3488","DMD",7
"3490","DMPK",7
"3492","DMTN",7
"3493","DMWD",7
"3494","DMXL1",7
"3495","DMXL2",7
"3496","DNA2",7
"3497","DNAAF1",7
"3500","DNAH3",7
"3501","DNAH7",7
"3502","DNAH9",7
"3503","DNAJA1",7
"3505","DNAJA2",7
"3506","DNAJB1",7
"3507","DNAJB12",7
"3508","DNAJB2",7
"3509","DNAJB4",7
"3510","DNAJB5",7
"3511","DNAJB6",7
"3512","DNAJB9",7
"3514","DNAJC13",7
"3515","DNAJC16",7
"3516","DNAJC17",7
"3518","DNAJC22",7
"3519","DNAJC24",7
"3521","DNAJC3",7
"3522","DNAJC4",7
"3523","DNAJC6",7
"3524","DNAJC7",7
"3525","DNAJC8",7
"3527","DNAL4",7
"3528","DNALI1",7
"3529","DNASE1",7
"3530","DNASE1L1",7
"3531","DNASE1L2",7
"3532","DNASE1L3",7
"3533","DNASE2",7
"3534","DNM1",7
"3535","DNM1L",7
"3536","DNM2",7
"3538","DNMBP",7
"3539","DNMT1",7
"3540","DNPEP",7
"3541","DNPH1",7
"3543","DNTTIP2",7
"3544","DOC2A",7
"3546","DOCK1",7
"3548","DOCK2",7
"3550","DOCK4",7
"3551","DOCK9",7
"3552","DOHH",7
"3553","DOK1",7
"3554","DOK2",7
"3555","DOK4",7
"3556","DOK5",7
"3557","DOLK",7
"3558","DOLPP1",7
"3561","DOT1L",7
"3562","DPAGT1",7
"3563","DPEP1",7
"3565","DPF2",7
"3567","DPH2",7
"3568","DPM1",7
"3569","DPM2",7
"3570","DPP4",7
"3571","DPP6",7
"3576","DPYD",7
"3577","DPYS",7
"3578","DPYSL2",7
"3579","DPYSL3",7
"3581","DR1",7
"3587","DRD4",7
"3593","DRG2",7
"3594","DRP2",7
"3596","DSC2",7
"3601","DSE",7
"3603","DSG2",7
"3605","DSP",7
"3606","DST",7
"3607","DSTN",7
"3610","DSTYK",7
"3611","DTNA",7
"3612","DTNB",7
"3613","DTX2",7
"3615","DTX4",7
"3616","DTYMK",7
"3618","DUS4L",7
"3620","DUSP1",7
"3621","DUSP10",7
"3622","DUSP11",7
"3623","DUSP14",7
"3624","DUSP2",7
"3625","DUSP3",7
"3627","DUSP5",7
"3628","DUSP6",7
"3629","DUSP7",7
"3632","DUSP9",7
"3633","DUT",7
"3651","DVL1",7
"3652","DVL3",7
"3655","DYNC1I1",7
"3658","DYNC1LI2",7
"3659","DYNC2LI1",7
"3662","DYNLT1",7
"3663","DYNLT3",7
"3664","DYRK1A",7
"3665","DYRK1B",7
"3666","DYRK2",7
"3667","DYRK3",7
"3668","DYRK4",7
"3669","DZIP1",7
"3670","DZIP3",7
"3671","E2F1",7
"3672","E2F2",7
"3673","E2F3",7
"3674","E2F4",7
"3675","E2F5",7
"3678","EAPP",7
"3679","EBAG9",7
"3680","EBNA1BP2",7
"3681","EBP",7
"3682","ECD",7
"3683","ECE1",7
"3685","ECH1",7
"3686","ECHS1",7
"3687","ECI1",7
"3688","ECM1",7
"3689","ECM2",7
"3691","EDA",7
"3695","EDEM1",7
"3696","EDIL3",7
"3697","EDN2",7
"3699","EDNRA",7
"3700","EDNRB",7
"3701","EDRF1",7
"3702","EEA1",7
"3715","EEF1A2",7
"3730","EEF2",7
"3731","EFCAB11",7
"3732","EFCAB14",7
"3733","EFEMP1",7
"3734","EFEMP2",7
"3735","EFHD1",7
"3736","EFNA1",7
"3739","EFNA4",7
"3740","EFNA5",7
"3741","EFNB1",7
"3742","EFNB2",7
"3743","EFNB3",7
"3744","EFR3A",7
"3747","EGF",7
"3749","EGFR",7
"3751","EGR1",7
"3756","EHD1",7
"3757","EHHADH",7
"3759","EI24",7
"3760","EID1",7
"3761","EIF1",7
"3762","EIF1AX",7
"3763","EIF1AY",7
"3764","EIF1B",7
"3766","EIF2AK1",7
"3767","EIF2AK2",7
"3768","EIF2B1",7
"3769","EIF2B2",7
"3770","EIF2B4",7
"3771","EIF2B5",7
"3772","EIF2S1",7
"3773","EIF2S2",7
"3776","EIF3A",7
"3777","EIF3B",7
"3780","EIF3D",7
"3786","EIF3H",7
"3789","EIF3J",7
"3790","EIF3K",7
"3791","EIF3M",7
"3799","EIF4A2",7
"3800","EIF4A3",7
"3802","EIF4E",7
"3803","EIF4E2",7
"3804","EIF4EBP1",7
"3805","EIF4EBP2",7
"3807","EIF4G1",7
"3808","EIF4G2",7
"3809","EIF4G3",7
"3811","EIF5",7
"3815","EIF5B",7
"3817","ELAC2",7
"3819","ELAVL1",7
"3823","ELF1",7
"3824","ELF2",7
"3825","ELF3",7
"3826","ELF4",7
"3827","ELF5",7
"3828","ELK1",7
"3829","ELK3",7
"3830","ELK4",7
"3831","ELL",7
"3834","ELMO1",7
"3835","ELN",7
"3846","ELOVL5",7
"3847","ELOVL6",7
"3849","ELP4",7
"3850","EMC2",7
"3851","EMD",7
"3852","EMG1",7
"3853","EMID1",7
"3854","EMILIN1",7
"3855","EML1",7
"3856","EML2",7
"3857","EML3",7
"3859","EMP1",7
"3860","EMP2",7
"3861","EMP3",7
"3862","EMX1",7
"3863","EMX2",7
"3865","ENC1",7
"3866","ENDOD1",7
"3869","ENG",7
"3870","ENO1",7
"3872","ENO2",7
"3873","ENO3",7
"3874","ENOSF1",7
"3875","ENOX2",7
"3876","ENPEP",7
"3877","ENPP1",7
"3878","ENPP2",7
"3879","ENPP4",7
"3880","ENSA",7
"3882","ENTPD1",7
"3883","ENTPD2",7
"3884","ENTPD3",7
"3885","ENTPD4",7
"3886","ENTPD5",7
"3890","EP300",7
"3891","EP400",7
"3892","EPAS1",7
"3893","EPB41",7
"3894","EPB41L1",7
"3895","EPB41L2",7
"3896","EPB41L3",7
"3897","EPB41L4B",7
"3900","EPHA1",7
"3901","EPHA2",7
"3903","EPHA4",7
"3905","EPHA7",7
"3906","EPHB1",7
"3907","EPHB2",7
"3908","EPHB3",7
"3909","EPHB4",7
"3910","EPHB6",7
"3911","EPHX1",7
"3912","EPHX2",7
"3913","EPM2A",7
"3914","EPM2AIP1",7
"3916","EPO",7
"3917","EPOR",7
"3921","EPS15",7
"3922","EPS8",7
"3923","EPX",7
"3925","ERAL1",7
"3926","ERAP1",7
"3927","ERBB2",7
"3928","ERBB3",7
"3929","ERBB4",7
"3930","ERC1",7
"3933","ERCC1",7
"3934","ERCC2",7
"3935","ERCC3",7
"3936","ERCC4",7
"3938","ERCC6",7
"3939","ERCC8",7
"3941","ERF",7
"3942","ERG",7
"3944","ERGIC3",7
"3948","ERI3",7
"3949","ERLIN1",7
"3950","ERLIN2",7
"3951","ERN1",7
"3955","ERP44",7
"3960","ESD",7
"3961","ESM1",7
"3962","ESPL1",7
"3964","ESR1",7
"3965","ESR2",7
"3968","ESRRG",7
"3970","ESYT1",7
"3971","ETF1",7
"3972","ETFA",7
"3974","ETFDH",7
"3975","ETHE1",7
"3976","ETS1",7
"3977","ETS2",7
"3978","ETV1",7
"3981","ETV4",7
"3982","ETV5",7
"3983","ETV6",7
"3984","EVI2A",7
"3985","EVI2B",7
"3987","EVPL",7
"3989","EWSR1",7
"3990","EXD2",7
"3992","EXOC3",7
"3994","EXOG",7
"3996","EXOSC2",7
"3997","EXOSC7",7
"3999","EXPH5",7
"4000","EXT1",7
"4001","EXT2",7
"4002","EXTL1",7
"4003","EXTL2",7
"4004","EXTL3",7
"4006","EYA2",7
"4007","EYA3",7
"4008","EYA4",7
"4009","EZH1",7
"4011","EZR",7
"4015","F12",7
"4016","F13A1",7
"4019","F2R",7
"4020","F2RL1",7
"4022","F3",7
"4023","F5",7
"4024","F7",7
"4025","F8",7
"4029","FAAH",7
"4031","FABP1",7
"4033","FABP3",7
"4034","FABP4",7
"4043","FADS1",7
"4044","FADS2",7
"4045","FADS3",7
"4046","FAF2",7
"4047","FAH",7
"4048","FAIM2",7
"4049","FAM102A",7
"4051","FAM107A",7
"4053","FAM110B",7
"4054","FAM114A1",7
"4055","FAM120A",7
"4058","FAM13A",7
"4060","FAM149A",7
"4061","FAM149B1",7
"4064","FAM155A",7
"4065","FAM155B",7
"4069","FAM168A",7
"4070","FAM168B",7
"4072","FAM171A1",7
"4073","FAM172A",7
"4076","FAM189A1",7
"4077","FAM189A2",7
"4078","FAM189B",7
"4079","FAM193A",7
"4080","FAM20B",7
"4081","FAM214B",7
"4082","FAM216A",7
"4085","FAM234B",7
"4088","FAM32A",7
"4089","FAM3A",7
"4093","FAM50A",7
"4094","FAM50B",7
"4095","FAM53B",7
"4099","FAM76A",7
"4101","FAM8A1",7
"4103","FAM98A",7
"4105","FANCA",7
"4106","FANCC",7
"4107","FANCG",7
"4108","FANCI",7
"4113","FARS2",7
"4114","FARSA",7
"4115","FAS",7
"4116","FASLG",7
"4118","FASTK",7
"4119","FASTKD2",7
"4120","FAT1",7
"4121","FAT2",7
"4124","FBL",7
"4125","FBLN1",7
"4126","FBLN2",7
"4127","FBLN5",7
"4128","FBN1",7
"4132","FBXL2",7
"4135","FBXL4",7
"4136","FBXL5",7
"4137","FBXL7",7
"4138","FBXO11",7
"4139","FBXO21",7
"4140","FBXO28",7
"4141","FBXO46",7
"4142","FBXO7",7
"4143","FBXO9",7
"4144","FBXW11",7
"4145","FBXW4",7
"4149","FCER1G",7
"4150","FCER2",7
"4151","FCF1",7
"4152","FCGBP",7
"4157","FCGR2B",7
"4161","FCGRT",7
"4162","FCHO1",7
"4163","FCHSD2",7
"4164","FCMR",7
"4165","FCN1",7
"4167","FCN3",7
"4168","FDFT1",7
"4170","FDX1",7
"4171","FDXR",7
"4172","FECH",7
"4173","FEM1B",7
"4174","FEM1C",7
"4175","FEN1",7
"4177","FERMT2",7
"4178","FES",7
"4181","FEZ1",7
"4182","FEZ2",7
"4184","FGB",7
"4186","FGF1",7
"4188","FGF13",7
"4191","FGF2",7
"4194","FGF5",7
"4196","FGF7",7
"4202","FGF9",7
"4204","FGFR1",7
"4206","FGFR2",7
"4207","FGFR3",7
"4208","FGFR4",7
"4211","FGL2",7
"4212","FGR",7
"4213","FH",7
"4214","FHIT",7
"4215","FHL1",7
"4216","FHL2",7
"4218","FIBP",7
"4219","FICD",7
"4220","FIG4",7
"4221","FILIP1L",7
"4222","FKBP15",7
"4223","FKBP1A",7
"4225","FKBP1B",7
"4229","FKBP5",7
"4231","FKBP8",7
"4234","FKTN",7
"4235","FLAD1",7
"4237","FLI1",7
"4238","FLII",7
"4239","FLNA",7
"4240","FLNB",7
"4241","FLNC",7
"4243","FLOT2",7
"4244","FLRT2",7
"4245","FLT1",7
"4247","FLT3",7
"4250","FMNL1",7
"4251","FMO1",7
"4252","FMO2",7
"4253","FMO3",7
"4254","FMO4",7
"4255","FMO5",7
"4257","FMOD",7
"4258","FMR1",7
"4259","FN1",7
"4260","FNBP1",7
"4261","FNBP1L",7
"4262","FNBP4",7
"4263","FNDC3A",7
"4264","FNTA",7
"4270","FOLR1",7
"4271","FOLR2",7
"4273","FOS",7
"4274","FOSB",7
"4276","FOSL2",7
"4279","FOXC1",7
"4280","FOXC2",7
"4285","FOXF1",7
"4289","FOXI1",7
"4290","FOXJ1",7
"4291","FOXJ2",7
"4292","FOXJ3",7
"4293","FOXK2",7
"4296","FOXN2",7
"4297","FOXN3",7
"4298","FOXO1",7
"4301","FOXO4",7
"4302","FOXP3",7
"4309","FPGS",7
"4310","FPGT",7
"4311","FPR1",7
"4312","FPR2",7
"4313","FPR3",7
"4314","FRAT2",7
"4321","FRK",7
"4322","FRMD4B",7
"4323","FRMPD1",7
"4326","FRY",7
"4327","FRYL",7
"4328","FRZB",7
"4329","FSCN1",7
"4335","FST",7
"4336","FSTL3",7
"4337","FSTL4",7
"4343","FTL",7
"4346","FTO",7
"4347","FTSJ1",7
"4349","FUBP1",7
"4350","FUBP3",7
"4351","FUCA1",7
"4352","FURIN",7
"4353","FUS",7
"4354","FUT1",7
"4355","FUT2",7
"4356","FUT3",7
"4357","FUT4",7
"4360","FUT7",7
"4361","FUT8",7
"4365","FXR1",7
"4366","FXR2",7
"4372","FYN",7
"4373","FZD1",7
"4374","FZD2",7
"4375","FZD5",7
"4376","FZD6",7
"4377","FZD7",7
"4379","FZR1",7
"4380","G0S2",7
"4381","G3BP1",7
"4382","G3BP2",7
"4383","G6PC",7
"4384","GAA",7
"4385","GAB1",7
"4386","GAB2",7
"4388","GABARAPL1",7
"4389","GABARAPL2",7
"4390","GABBR1",7
"4393","GABPB1",7
"4402","GABRB2",7
"4403","GABRB3",7
"4405","GABRE",7
"4410","GABRR2",7
"4411","GAD1",7
"4413","GADD45A",7
"4414","GADD45B",7
"4415","GADD45G",7
"4416","GADD45GIP1",7
"4429","GAK",7
"4431","GAL3ST1",7
"4432","GALC",7
"4433","GALE",7
"4434","GALK1",7
"4435","GALK2",7
"4436","GALNS",7
"4437","GALNT1",7
"4438","GALNT10",7
"4440","GALNT2",7
"4441","GALNT3",7
"4445","GALT",7
"4446","GAMT",7
"4447","GANAB",7
"4454","GAPVD1",7
"4457","GART",7
"4458","GAS1",7
"4459","GAS2",7
"4460","GAS2L1",7
"4461","GAS6",7
"4462","GAS7",7
"4464","GAS8-AS1",7
"4466","GATA1",7
"4467","GATA2",7
"4468","GATA3",7
"4471","GATAD1",7
"4472","GATB",7
"4473","GATC",7
"4476","GATM",7
"4479","GBE1",7
"4480","GBF1",7
"4481","GBP1",7
"4482","GBP2",7
"4486","GCA",7
"4487","GCAT",7
"4488","GCC1",7
"4489","GCC2",7
"4490","GCDH",7
"4491","GCFC2",7
"4493","GCGR",7
"4494","GCH1",7
"4498","GCLC",7
"4499","GCLM",7
"4500","GCM1",7
"4501","GCN1",7
"4502","GCNT1",7
"4503","GCNT2",7
"4505","GDE1",7
"4508","GDF11",7
"4509","GDF15",7
"4512","GDI1",7
"4513","GDI2",7
"4516","GDPD5",7
"4517","GEM",7
"4518","GEMIN2",7
"4519","GEMIN4",7
"4524","GFER",7
"4527","GFPT1",7
"4528","GFPT2",7
"4529","GFRA1",7
"4530","GFRA2",7
"4532","GGA1",7
"4533","GGA2",7
"4534","GGA3",7
"4537","GGCX",7
"4538","GGH",7
"4540","GGPS1",7
"4545","GGT5",7
"4552","GHITM",7
"4553","GHR",7
"4555","GHRHR",7
"4556","GIGYF2",7
"4560","GIPC1",7
"4561","GIPR",7
"4563","GJA1",7
"4565","GJA4",7
"4568","GJB1",7
"4569","GJB3",7
"4571","GJC1",7
"4572","GJC2",7
"4573","GK",7
"4576","GLA",7
"4578","GLB1L2",7
"4579","GLCE",7
"4580","GLDC",7
"4582","GLG1",7
"4583","GLI1",7
"4584","GLI2",7
"4585","GLI3",7
"4587","GLMN",7
"4588","GLO1",7
"4589","GLOD4",7
"4590","GLP1R",7
"4595","GLRX",7
"4596","GLRX2",7
"4597","GLRX3",7
"4599","GLS",7
"4601","GLT8D1",7
"4602","GLUD1",7
"4603","GLUD2",7
"4604","GLUL",7
"4605","GLYAT",7
"4606","GM2A",7
"4608","GMDS",7
"4609","GMFB",7
"4610","GMFG",7
"4612","GMPR",7
"4615","GNA11",7
"4616","GNA12",7
"4617","GNA13",7
"4619","GNA15",7
"4620","GNAI1",7
"4621","GNAI2",7
"4622","GNAI3",7
"4623","GNAL",7
"4624","GNAO1",7
"4626","GNAS",7
"4631","GNB1",7
"4632","GNB1L",7
"4633","GNB2",7
"4635","GNB5",7
"4636","GNE",7
"4638","GNG11",7
"4639","GNG12",7
"4640","GNG4",7
"4644","GNG7",7
"4647","GNL2",7
"4648","GNLY",7
"4650","GNPAT",7
"4651","GNPDA1",7
"4655","GNS",7
"4656","GOLGA1",7
"4657","GOLGA2",7
"4661","GOLGA3",7
"4662","GOLGA4",7
"4667","GOLGB1",7
"4668","GOLIM4",7
"4669","GORASP1",7
"4670","GORASP2",7
"4671","GOSR1",7
"4672","GOSR2",7
"4673","GOT1",7
"4674","GOT2",7
"4675","GP1BA",7
"4677","GP2",7
"4679","GP9",7
"4683","GPATCH8",7
"4684","GPC1",7
"4685","GPC3",7
"4686","GPC4",7
"4687","GPC5",7
"4688","GPD1",7
"4689","GPD1L",7
"4691","GPER1",7
"4692","GPI",7
"4693","GPKOW",7
"4694","GPLD1",7
"4695","GPM6A",7
"4696","GPM6B",7
"4697","GPN1",7
"4698","GPNMB",7
"4700","GPR107",7
"4703","GPR137B",7
"4704","GPR143",7
"4706","GPR15",7
"4707","GPR161",7
"4708","GPR162",7
"4713","GPR182",7
"4714","GPR183",7
"4717","GPR3",7
"4719","GPR35",7
"4723","GPR4",7
"4728","GPR68",7
"4730","GPRASP1",7
"4731","GPRC5A",7
"4732","GPRC5B",7
"4734","GPSM2",7
"4735","GPSM3",7
"4736","GPT",7
"4738","GPX2",7
"4740","GPX4",7
"4741","GPX7",7
"4742","GRAMD1B",7
"4743","GRAMD4",7
"4748","GRAP2",7
"4750","GRB10",7
"4751","GRB14",7
"4752","GRB2",7
"4753","GRB7",7
"4756","GRHPR",7
"4761","GRIK2",7
"4762","GRIK3",7
"4763","GRIK5",7
"4765","GRIN2A",7
"4766","GRIN2B",7
"4767","GRIN2C",7
"4769","GRINA",7
"4771","GRIP2",7
"4773","GRK2",7
"4774","GRK3",7
"4776","GRK5",7
"4777","GRK6",7
"4778","GRM1",7
"4786","GRN",7
"4788","GRPEL1",7
"4790","GRSF1",7
"4791","GSAP",7
"4793","GSE1",7
"4794","GSK3A",7
"4795","GSK3B",7
"4796","GSN",7
"4797","GSPT1",7
"4798","GSPT2",7
"4799","GSR",7
"4800","GSS",7
"4806","GSTA4",7
"4811","GSTM4",7
"4812","GSTM5",7
"4813","GSTO1",7
"4815","GSTP1",7
"4819","GSTZ1",7
"4820","GTF2A1",7
"4821","GTF2A2",7
"4822","GTF2B",7
"4823","GTF2E1",7
"4824","GTF2E2",7
"4825","GTF2F1",7
"4827","GTF2H1",7
"4833","GTF2H5",7
"4834","GTF2I",7
"4841","GTF3A",7
"4842","GTF3C1",7
"4843","GTF3C2",7
"4844","GTPBP1",7
"4849","GUCA1B",7
"4853","GUCY1A2",7
"4858","GUK1",7
"4859","GULP1",7
"4860","GUSB",7
"4863","GYG1",7
"4864","GYG2",7
"4867","GYPC",7
"4869","GYS1",7
"4871","GZMA",7
"4873","GZMH",7
"4875","GZMM",7
"4955","H6PD",7
"4956","HAAO",7
"4957","HABP2",7
"4958","HABP4",7
"4960","HADH",7
"4961","HADHA",7
"4962","HADHB",7
"4963","HAGH",7
"4965","HAL",7
"4967","HAP1",7
"4970","HARS2",7
"4973","HAT1",7
"4975","HAUS5",7
"4978","HAX1",7
"4983","HBD",7
"4985","HBEGF",7
"4988","HBP1",7
"4989","HBS1L",7
"4994","HCCS",7
"4995","HCFC1",7
"4999","HCK",7
"5000","HCLS1",7
"5007","HCRTR2",7
"5008","HDAC1",7
"5010","HDAC2",7
"5011","HDAC3",7
"5012","HDAC4",7
"5013","HDAC5",7
"5014","HDAC6",7
"5015","HDAC9",7
"5016","HDC",7
"5017","HDDC2",7
"5021","HDLBP",7
"5024","HEBP2",7
"5025","HECTD4",7
"5026","HECW1",7
"5027","HEG1",7
"5029","HELZ",7
"5031","HEPH",7
"5035","HERC4",7
"5036","HERPUD1",7
"5037","HES1",7
"5041","HEXB",7
"5042","HEXIM1",7
"5043","HFE",7
"5045","HGD",7
"5047","HGFAC",7
"5051","HIBCH",7
"5053","HIC2",7
"5054","HIF1A",7
"5055","HINFP",7
"5056","HINT1",7
"5057","HIP1",7
"5058","HIP1R",7
"5059","HIPK1",7
"5060","HIPK2",7
"5061","HIPK3",7
"5062","HIRA",7
"5063","HIRIP3",7
"5064","HIVEP1",7
"5065","HIVEP2",7
"5066","HK2",7
"5067","HK3",7
"5071","HLA-DMA",7
"5073","HLA-DOA",7
"5078","HLA-DQA1",7
"5080","HLA-DQB1",7
"5083","HLA-DRA",7
"5084","HLA-DRB1",7
"5094","HLCS",7
"5095","HLF",7
"5097","HLX",7
"5098","HMBS",7
"5099","HMCES",7
"5100","HMG20B",7
"5105","HMGB2",7
"5106","HMGB3",7
"5108","HMGCL",7
"5109","HMGCR",7
"5110","HMGCS1",7
"5111","HMGCS2",7
"5115","HMGN3",7
"5117","HMGN4",7
"5118","HMGXB3",7
"5119","HMGXB4",7
"5122","HMOX1",7
"5123","HMOX2",7
"5125","HNF1A",7
"5126","HNF1B",7
"5127","HNF4A",7
"5128","HNF4G",7
"5129","HNMT",7
"5130","HNRNPA0",7
"5131","HNRNPA1",7
"5135","HNRNPA2B1",7
"5136","HNRNPA3",7
"5141","HNRNPD",7
"5142","HNRNPDL",7
"5143","HNRNPF",7
"5144","HNRNPH1",7
"5146","HNRNPH3",7
"5147","HNRNPK",7
"5148","HNRNPL",7
"5149","HNRNPM",7
"5150","HNRNPR",7
"5151","HNRNPU",7
"5152","HNRNPUL1",7
"5154","HOMER1",7
"5155","HOMER2",7
"5156","HOMER3",7
"5157","HOOK2",7
"5158","HOPX",7
"5160","HOXA1",7
"5161","HOXA10",7
"5162","HOXA11",7
"5166","HOXA5",7
"5171","HOXB2",7
"5172","HOXB3",7
"5173","HOXB5",7
"5174","HOXB6",7
"5175","HOXB7",7
"5178","HOXC4",7
"5180","HOXC6",7
"5182","HOXD10",7
"5184","HOXD3",7
"5186","HOXD9",7
"5189","HPCAL1",7
"5190","HPD",7
"5191","HPGD",7
"5193","HPN",7
"5195","HPRT1",7
"5196","HPS1",7
"5197","HPS5",7
"5199","HR",7
"5200","HRAS",7
"5201","HRC",7
"5202","HRG",7
"5203","HRH1",7
"5205","HS2ST1",7
"5206","HS3ST1",7
"5209","HSBP1",7
"5210","HSD11B1",7
"5211","HSD11B2",7
"5213","HSD17B10",7
"5215","HSD17B2",7
"5218","HSD17B4",7
"5222","HSD3B2",7
"5223","HSF1",7
"5224","HSF2",7
"5226","HSF4",7
"5227","HSP90AA1",7
"5232","HSP90B1",7
"5235","HSPA12A",7
"5236","HSPA13",7
"5237","HSPA1A",7
"5238","HSPA1B",7
"5240","HSPA2",7
"5241","HSPA4",7
"5242","HSPA4L",7
"5251","HSPA9",7
"5254","HSPB11",7
"5261","HSPBP1",7
"5272","HSPH1",7
"5273","HTATIP2",7
"5274","HTATSF1",7
"5278","HTR1B",7
"5287","HTR7",7
"5289","HTRA1",7
"5291","HTT",7
"5292","HUS1",7
"5293","HUWE1",7
"5294","HYAL1",7
"5295","HYAL2",7
"5296","HYAL3",7
"5302","IARS2",7
"5304","IBTK",7
"5305","ICA1",7
"5306","ICAM1",7
"5310","ICAM5",7
"5311","ICE1",7
"5312","ICMT",7
"5315","ID1",7
"5316","ID2",7
"5317","ID3",7
"5318","ID4",7
"5319","IDE",7
"5320","IDH1",7
"5321","IDH2",7
